year,month,day,hour,min,sec,ms,id,data
0,0,0,0,7,18,52,0cfff748,0000000000000000
0,0,0,0,7,18,62,0cfff148,be05be05000000ff
0,0,0,0,7,18,62,0cfff848,00000000e8030000
0,0,0,0,7,18,72,0cfff248,0500040007000400
0,0,0,0,7,18,72,0cfff948,0000000000000000
0,0,0,0,7,18,82,0cfff348,0400040004001500
0,0,0,0,7,18,82,0cfffa48,000000000000ffff
0,0,0,0,7,18,92,0cfff448,0000000000000000
0,0,0,0,7,18,92,0cfffb48,0000000000000000
0,0,0,0,7,18,102,0cfff048,000000000e016400
0,0,0,0,7,18,102,0cfffc48,0000000000000000
0,0,0,0,7,18,112,0cfff148,be05be05000000ff
0,0,0,0,7,18,112,0cfffd48,e8035b050004e803
0,0,0,0,7,18,122,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,132,0cffd048,0000000000000000
0,0,0,0,7,18,152,0cfff048,000000000e016400
0,0,0,0,7,18,152,0cfff748,0000000000000000
0,0,0,0,7,18,162,0cfff148,be05be05000000ff
0,0,0,0,7,18,162,0cfff848,00000000e8030000
0,0,0,0,7,18,172,0cfff248,0400040004000400
0,0,0,0,7,18,172,0cfff948,0000000000000000
0,0,0,0,7,18,182,0cfff348,0400040004001500
0,0,0,0,7,18,182,0cfffa48,000000000000ffff
0,0,0,0,7,18,192,0cfff448,0000000000000000
0,0,0,0,7,18,192,0cfffb48,0000000000000000
0,0,0,0,7,18,205,0cfff048,000000000e016400
0,0,0,0,7,18,205,0cfffc48,0000000000000000
0,0,0,0,7,18,213,0cfff148,be05be05000000ff
0,0,0,0,7,18,213,0cfffd48,e8035b050004e803
0,0,0,0,7,18,222,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,232,0cffd048,0000000000000000
0,0,0,0,7,18,252,0cfff048,000000000e016400
0,0,0,0,7,18,252,0cfff748,0000000000000000
0,0,0,0,7,18,252,0cfff148,be05be05000000ff
0,0,0,0,7,18,252,0cfff848,00000000e8030000
0,0,0,0,7,18,252,0cfff248,0400040004000500
0,0,0,0,7,18,252,0cfff948,0000000000000000
0,0,0,0,7,18,282,0cfff348,0400040004001500
0,0,0,0,7,18,282,0cfffa48,000000000000ffff
0,0,0,0,7,18,292,0cfff448,0000000000000000
0,0,0,0,7,18,292,0cfffb48,0000000000000000
0,0,0,0,7,18,302,0cfff048,000000000e016400
0,0,0,0,7,18,302,0cfffc48,0000000000000000
0,0,0,0,7,18,316,0cfff148,be05be05000000ff
0,0,0,0,7,18,316,0cfffd48,e8035b050004e803
0,0,0,0,7,18,322,0cfff548,ce04a802080700ff
0,0,0,0,7,18,322,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,332,0cfff648,a802a802030432ff
0,0,0,0,7,18,332,0cffd048,0000000000000000
0,0,0,0,7,18,352,0cfff048,000000000e016400
0,0,0,0,7,18,352,0cfff748,0000000000000000
0,0,0,0,7,18,362,0cfff148,be05be05000000ff
0,0,0,0,7,18,362,0cfff848,00000000e8030000
0,0,0,0,7,18,372,0cfff248,0400050007000400
0,0,0,0,7,18,372,0cfff948,0000000000000000
0,0,0,0,7,18,382,0cfff348,0400040004001500
0,0,0,0,7,18,382,0cfffa48,000000000000ffff
0,0,0,0,7,18,392,0cfff448,0000000000000000
0,0,0,0,7,18,392,0cfffb48,0000000000000000
0,0,0,0,7,18,402,0cfff048,000000000e016400
0,0,0,0,7,18,402,0cfffc48,0000000000000000
0,0,0,0,7,18,412,0cfff148,be05be05000000ff
0,0,0,0,7,18,412,0cfffd48,e8035b050004e803
0,0,0,0,7,18,422,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,432,0cffd048,0000000000000000
0,0,0,0,7,18,452,0cfff048,000000000e016400
0,0,0,0,7,18,452,0cfff748,0000000000000000
0,0,0,0,7,18,462,0cfff148,be05be05000000ff
0,0,0,0,7,18,462,0cfff848,00000000e8030000
0,0,0,0,7,18,472,0cfff248,0500040006000500
0,0,0,0,7,18,472,0cfff948,0000000000000000
0,0,0,0,7,18,482,0cfff348,0400040004001500
0,0,0,0,7,18,482,0cfffa48,000000000000ffff
0,0,0,0,7,18,492,0cfff448,0000000000000000
0,0,0,0,7,18,492,0cfffb48,0000000000000000
0,0,0,0,7,18,502,0cfff048,000000000e016400
0,0,0,0,7,18,502,0cfffc48,0000000000000000
0,0,0,0,7,18,512,0cfff148,be05be05000000ff
0,0,0,0,7,18,512,0cfffd48,e8035b050004e803
0,0,0,0,7,18,522,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,532,0cffd048,0000000000000000
0,0,0,0,7,18,532,0cfff048,000000000e016400
0,0,0,0,7,18,532,0cfff748,0000000000000000
0,0,0,0,7,18,562,0cfff148,be05be05000000ff
0,0,0,0,7,18,562,0cfff848,00000000e8030000
0,0,0,0,7,18,572,0cfff248,0400040006000500
0,0,0,0,7,18,572,0cfff948,0000000000000000
0,0,0,0,7,18,582,0cfff348,0400040004001500
0,0,0,0,7,18,582,0cfffa48,000000000000ffff
0,0,0,0,7,18,592,0cfff448,0000000000000000
0,0,0,0,7,18,592,0cfffb48,0000000000000000
0,0,0,0,7,18,602,0cfff048,000000000e016400
0,0,0,0,7,18,602,0cfffc48,0000000000000000
0,0,0,0,7,18,612,0cfff148,be05be05000000ff
0,0,0,0,7,18,612,0cfffd48,e8035b050004e803
0,0,0,0,7,18,622,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,632,0cffd048,0000000000000000
0,0,0,0,7,18,654,0cfff048,000000000e016400
0,0,0,0,7,18,654,0cfff748,0000000000000000
0,0,0,0,7,18,662,0cfff148,be05be05000000ff
0,0,0,0,7,18,662,0cfff848,00000000e8030000
0,0,0,0,7,18,672,0cfff248,0400040004000400
0,0,0,0,7,18,672,0cfff948,0000000000000000
0,0,0,0,7,18,682,0cfff348,0400040004001500
0,0,0,0,7,18,682,0cfffa48,000000000000ffff
0,0,0,0,7,18,692,0cfff448,0000000000000000
0,0,0,0,7,18,692,0cfffb48,0000000000000000
0,0,0,0,7,18,702,0cfff048,000000000e016400
0,0,0,0,7,18,702,0cfffc48,0000000000000000
0,0,0,0,7,18,712,0cfff148,be05be05000000ff
0,0,0,0,7,18,712,0cfffd48,e8035b050004e803
0,0,0,0,7,18,722,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,732,0cffd048,0000000000000000
0,0,0,0,7,18,752,0cfff048,000000000e016400
0,0,0,0,7,18,752,0cfff748,0000000000000000
0,0,0,0,7,18,762,0cfff148,be05be05000000ff
0,0,0,0,7,18,762,0cfff848,00000000e8030000
0,0,0,0,7,18,772,0cfff248,0400050007000400
0,0,0,0,7,18,772,0cfff948,0000000000000000
0,0,0,0,7,18,782,0cfff348,0400040004001500
0,0,0,0,7,18,782,0cfffa48,000000000000ffff
0,0,0,0,7,18,795,0cfff448,0000000000000000
0,0,0,0,7,18,795,0cfffb48,0000000000000000
0,0,0,0,7,18,802,0cfff048,000000000e016400
0,0,0,0,7,18,802,0cfffc48,0000000000000000
0,0,0,0,7,18,812,0cfff148,be05be05000000ff
0,0,0,0,7,18,812,0cfffd48,e8035b050004e803
0,0,0,0,7,18,822,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,832,0cffd048,0000000000000000
0,0,0,0,7,18,832,0cfff048,000000000e016400
0,0,0,0,7,18,832,0cfff748,0000000000000000
0,0,0,0,7,18,862,0cfff148,be05be05000000ff
0,0,0,0,7,18,862,0cfff848,00000000e8030000
0,0,0,0,7,18,872,0cfff248,0400040004000500
0,0,0,0,7,18,872,0cfff948,0000000000000000
0,0,0,0,7,18,882,0cfff348,0400040004001500
0,0,0,0,7,18,882,0cfffa48,000000000000ffff
0,0,0,0,7,18,892,0cfff448,0000000000000000
0,0,0,0,7,18,892,0cfffb48,0000000000000000
0,0,0,0,7,18,902,0cfff048,000000000e016400
0,0,0,0,7,18,902,0cfffc48,0000000000000000
0,0,0,0,7,18,912,0cfff148,be05be05000000ff
0,0,0,0,7,18,912,0cfffd48,e8035b050004e803
0,0,0,0,7,18,922,0cfffe48,e903e803ffffffff
0,0,0,0,7,18,932,0cffd048,0000000000000000
0,0,0,0,7,18,952,0cfff048,000000000e016400
0,0,0,0,7,18,952,0cfff748,0000000000000000
0,0,0,0,7,18,962,0cfff148,be05be05000000ff
0,0,0,0,7,18,962,0cfff848,00000000e8030000
0,0,0,0,7,18,972,0cfff248,0400040007000400
0,0,0,0,7,18,972,0cfff948,0000000000000000
0,0,0,0,7,18,982,0cfff348,0400040004001500
0,0,0,0,7,18,982,0cfffa48,000000000000ffff
0,0,0,0,7,18,992,0cfff448,0000000000000000
0,0,0,0,7,18,992,0cfffb48,0000000000000000
0,0,0,0,7,19,3,0cfff048,000000000e016400
0,0,0,0,7,19,3,0cfffc48,0000000000000000
0,0,0,0,7,19,12,0cfff148,be05be05000000ff
0,0,0,0,7,19,12,0cfffd48,e8035b050004e803
0,0,0,0,7,19,22,0cfffe48,e903e803ffffffff
0,0,0,0,7,19,32,0cffd048,0000000000000000
0,0,0,0,7,19,52,0cfff048,000000000e016400
0,0,0,0,7,19,52,0cfff748,0000000000000000
0,0,0,0,7,19,62,0cfff148,be05be05000000ff
0,0,0,0,7,19,62,0cfff848,00000000e8030000
0,0,0,0,7,19,72,0cfff248,0500040004000600
0,0,0,0,7,19,72,0cfff948,0000000000000000
0,0,0,0,7,19,82,0cfff348,0400040004001500
0,0,0,0,7,19,82,0cfffa48,000000000000ffff
0,0,0,0,7,19,92,0cfff448,0000000000000000
0,0,0,0,7,19,92,0cfffb48,0000000000000000
0,0,0,0,7,19,103,0cfff048,000000000e016400
0,0,0,0,7,19,103,0cfffc48,0000000000000000
0,0,0,0,7,19,112,0cfff148,be05be05000000ff
0,0,0,0,7,19,112,0cfffd48,e8035b050004e803
0,0,0,0,7,19,122,0cfffe48,e903e803ffffffff
0,0,0,0,7,19,132,0cffd048,0000000000000000
0,0,0,0,7,19,132,0cfff048,000000000e016400
